service_id,date,exception_type
000920,20220114,1
000920,20220118,1
000920,20220119,1
000920,20220120,1
000920,20220121,1
000920,20220125,1
000920,20220126,1
000920,20220127,1
000920,20220128,1
000920,20220201,1
000920,20220202,1
000920,20220203,1
000920,20220204,1
000920,20220208,1
000920,20220209,1
000920,20220210,1
000920,20220211,1
000920,20220215,1
000920,20220216,1
000920,20220217,1
000920,20220218,1
000920,20220222,1
000920,20220223,1
000920,20220224,1
000920,20220225,1
000920,20220301,1
000920,20220302,1
000920,20220303,1
000920,20220304,1
000920,20220308,1
000920,20220309,1
000920,20220310,1
000920,20220311,1
000921,20211213,1
000921,20211214,1
000921,20211215,1
000921,20211216,1
000921,20211217,1
000921,20211218,1
000921,20220103,1
000921,20220104,1
000921,20220105,1
000921,20220106,1
000921,20220107,1
000921,20220108,1
000921,20220115,1
000921,20220122,1
000921,20220129,1
000921,20220205,1
000921,20220212,1
000922,20211212,1
000922,20211213,1
000922,20211214,1
000922,20211215,1
000922,20211216,1
000922,20211217,1
000922,20211218,1
000922,20211219,1
000922,20211220,1
000922,20211221,1
000922,20211222,1
000922,20211223,1
000922,20211224,1
000922,20211225,1
000922,20211226,1
000922,20211227,1
000922,20211228,1
000922,20211229,1
000922,20211230,1
000922,20211231,1
000922,20220101,1
000922,20220102,1
000922,20220103,1
000922,20220104,1
000922,20220105,1
000922,20220106,1
000922,20220107,1
000922,20220108,1
000922,20220109,1
000922,20220115,1
000922,20220116,1
000922,20220122,1
000922,20220123,1
000922,20220129,1
000922,20220130,1
000922,20220205,1
000922,20220206,1
000922,20220212,1
000922,20220213,1
000923,20211212,1
000923,20211218,1
000923,20211219,1
000923,20211225,1
000923,20211226,1
000923,20220101,1
000923,20220102,1
000923,20220108,1
000923,20220109,1
000923,20220115,1
000923,20220116,1
000923,20220122,1
000923,20220123,1
000923,20220129,1
000923,20220130,1
000923,20220205,1
000923,20220206,1
000923,20220212,1
000923,20220213,1
000924,20211212,1
000924,20211219,1
000924,20211225,1
000924,20211226,1
000924,20220101,1
000924,20220102,1
000924,20220109,1
000924,20220116,1
000924,20220123,1
000924,20220130,1
000924,20220206,1
000924,20220213,1
000925,20211212,1
000925,20220102,1
000925,20220109,1
000925,20220116,1
000925,20220123,1
000925,20220130,1
000925,20220220,1
000925,20220227,1
000925,20220306,1
000926,20211213,1
000926,20211214,1
000926,20211215,1
000926,20211216,1
000926,20211217,1
000926,20220103,1
000926,20220104,1
000926,20220105,1
000926,20220106,1
000926,20220107,1
000926,20220110,1
000926,20220111,1
000926,20220112,1
000926,20220113,1
000926,20220114,1
000926,20220117,1
000926,20220118,1
000926,20220119,1
000926,20220120,1
000926,20220121,1
000926,20220124,1
000926,20220125,1
000926,20220126,1
000926,20220127,1
000926,20220128,1
000926,20220131,1
000926,20220201,1
000926,20220202,1
000926,20220203,1
000926,20220204,1
000926,20220207,1
000926,20220208,1
000926,20220209,1
000926,20220210,1
000926,20220211,1
000927,20211212,1
000927,20211219,1
000927,20211225,1
000927,20211226,1
000927,20220101,1
000927,20220102,1
000927,20220109,1
000927,20220116,1
000927,20220123,1
000927,20220130,1
000927,20220206,1
000927,20220213,1
000927,20220227,1
000927,20220306,1
000928,20220222,1
000928,20220223,1
000928,20220224,1
000928,20220225,1
000929,20211212,1
000929,20211213,1
000929,20211214,1
000929,20211215,1
000929,20211216,1
000929,20211217,1
000929,20211218,1
000929,20211219,1
000929,20211220,1
000929,20211221,1
000929,20211222,1
000929,20211223,1
000929,20211224,1
000929,20211225,1
000929,20211226,1
000929,20211227,1
000929,20211228,1
000929,20211229,1
000929,20211230,1
000929,20211231,1
000929,20220101,1
000929,20220102,1
000929,20220103,1
000929,20220104,1
000929,20220105,1
000929,20220106,1
000929,20220107,1
000929,20220108,1
000929,20220109,1
000929,20220110,1
000929,20220111,1
000929,20220112,1
000929,20220113,1
000929,20220114,1
000929,20220115,1
000929,20220116,1
000929,20220117,1
000929,20220118,1
000929,20220119,1
000929,20220120,1
000929,20220121,1
000929,20220122,1
000929,20220123,1
000929,20220124,1
000929,20220125,1
000929,20220126,1
000929,20220127,1
000929,20220128,1
000929,20220129,1
000929,20220130,1
000929,20220131,1
000929,20220201,1
000929,20220202,1
000929,20220203,1
000929,20220204,1
000929,20220205,1
000929,20220206,1
000929,20220212,1
000929,20220213,1
000929,20220219,1
000929,20220226,1
000929,20220227,1
000929,20220305,1
000929,20220306,1
000930,20211213,1
000930,20211214,1
000930,20211215,1
000930,20211216,1
000930,20211217,1
000930,20220103,1
000930,20220104,1
000930,20220105,1
000930,20220106,1
000930,20220107,1
000930,20220110,1
000930,20220111,1
000930,20220112,1
000930,20220113,1
000930,20220114,1
000930,20220117,1
000930,20220118,1
000930,20220119,1
000930,20220120,1
000930,20220121,1
000930,20220124,1
000930,20220125,1
000930,20220126,1
000930,20220127,1
000930,20220128,1
000930,20220131,1
000930,20220201,1
000930,20220202,1
000930,20220203,1
000930,20220204,1
000930,20220222,1
000930,20220223,1
000930,20220224,1
000930,20220225,1
000931,20220221,1
000932,20211212,1
000932,20211218,1
000932,20211219,1
000932,20211225,1
000932,20211226,1
000932,20220101,1
000932,20220102,1
000932,20220108,1
000932,20220109,1
000932,20220115,1
000932,20220116,1
000932,20220122,1
000932,20220123,1
000932,20220129,1
000932,20220130,1
000932,20220205,1
000932,20220206,1
000932,20220212,1
000932,20220213,1
000932,20220219,1
000932,20220226,1
000932,20220227,1
000932,20220305,1
000932,20220306,1
000932,20220312,1
000933,20220125,1
000933,20220126,1
000933,20220127,1
000933,20220128,1
000933,20220131,1
000933,20220201,1
000933,20220202,1
000933,20220203,1
000933,20220204,1
000933,20220207,1
000933,20220208,1
000933,20220209,1
000933,20220210,1
000933,20220211,1
000933,20220214,1
000933,20220215,1
000933,20220216,1
000933,20220217,1
000933,20220218,1
000933,20220221,1
000933,20220222,1
000933,20220224,1
000933,20220225,1
000933,20220228,1
000933,20220301,1
000933,20220302,1
000933,20220303,1
000933,20220304,1
000933,20220307,1
000933,20220308,1
000933,20220309,1
000933,20220310,1
000933,20220311,1
000934,20220223,1
000935,20211213,1
000935,20211214,1
000935,20211215,1
000935,20211216,1
000935,20211217,1
000935,20220103,1
000935,20220104,1
000935,20220105,1
000935,20220106,1
000935,20220107,1
000935,20220110,1
000935,20220111,1
000935,20220112,1
000935,20220113,1
000935,20220114,1
000935,20220117,1
000935,20220118,1
000935,20220119,1
000935,20220120,1
000935,20220121,1
000935,20220124,1
000936,20211218,1
000936,20220108,1
000936,20220115,1
000936,20220122,1
000937,20220129,1
000937,20220205,1
000937,20220212,1
000937,20220219,1
000937,20220226,1
000937,20220305,1
000938,20220125,1
000938,20220126,1
000938,20220127,1
000938,20220128,1
000938,20220131,1
000938,20220201,1
000938,20220202,1
000938,20220203,1
000938,20220204,1
000938,20220207,1
000938,20220208,1
000938,20220209,1
000938,20220210,1
000938,20220211,1
000938,20220214,1
000938,20220215,1
000938,20220216,1
000938,20220217,1
000938,20220218,1
000938,20220221,1
000938,20220222,1
000938,20220223,1
000938,20220224,1
000938,20220225,1
000939,20220125,1
000939,20220126,1
000939,20220127,1
000939,20220128,1
000939,20220131,1
000939,20220201,1
000939,20220202,1
000939,20220203,1
000939,20220204,1
000939,20220207,1
000939,20220208,1
000939,20220209,1
000939,20220210,1
000939,20220211,1
000939,20220214,1
000939,20220215,1
000939,20220216,1
000939,20220217,1
000939,20220218,1
000939,20220221,1
000939,20220222,1
000939,20220223,1
000939,20220224,1
000939,20220225,1
000939,20220228,1
000939,20220301,1
000939,20220302,1
000939,20220303,1
000939,20220307,1
000939,20220308,1
000939,20220309,1
000939,20220310,1
000940,20220130,1
000940,20220206,1
000940,20220213,1
000940,20220220,1
000940,20220227,1
000940,20220306,1
000941,20211212,1
000941,20211219,1
000941,20211225,1
000941,20211226,1
000941,20220101,1
000941,20220102,1
000941,20220109,1
000941,20220116,1
000941,20220123,1
000942,20211212,1
000942,20211218,1
000942,20211219,1
000942,20211225,1
000942,20211226,1
000942,20220101,1
000942,20220102,1
000942,20220108,1
000942,20220109,1
000942,20220115,1
000942,20220116,1
000942,20220122,1
000942,20220123,1
000943,20220129,1
000943,20220130,1
000943,20220205,1
000943,20220206,1
000943,20220212,1
000943,20220213,1
000943,20220219,1
000943,20220220,1
000943,20220226,1
000943,20220227,1
000943,20220305,1
000943,20220306,1
000943,20220312,1
000944,20220129,1
000944,20220205,1
000944,20220212,1
000944,20220219,1
000944,20220226,1
000944,20220305,1
000944,20220312,1
000945,20220128,1
000945,20220204,1
000945,20220211,1
000945,20220218,1
000945,20220225,1
000946,20211213,1
000946,20211214,1
000946,20211215,1
000946,20211216,1
000946,20211217,1
000946,20220104,1
000946,20220105,1
000946,20220106,1
000946,20220107,1
000946,20220111,1
000946,20220112,1
000946,20220113,1
000946,20220114,1
000946,20220118,1
000946,20220119,1
000946,20220120,1
000946,20220121,1
000946,20220125,1
000946,20220126,1
000946,20220127,1
000946,20220128,1
000946,20220201,1
000946,20220202,1
000946,20220203,1
000946,20220204,1
000946,20220208,1
000946,20220209,1
000946,20220210,1
000946,20220211,1
000946,20220215,1
000946,20220216,1
000946,20220217,1
000946,20220218,1
000946,20220222,1
000946,20220223,1
000946,20220224,1
000946,20220225,1
000946,20220301,1
000946,20220302,1
000946,20220303,1
000946,20220304,1
000946,20220308,1
000946,20220309,1
000946,20220310,1
000946,20220311,1
000947,20220103,1
000947,20220110,1
000947,20220117,1
000947,20220124,1
000947,20220131,1
000947,20220207,1
000947,20220214,1
000947,20220221,1
000947,20220228,1
000947,20220307,1
000948,20211213,1
000948,20211220,1
000948,20211221,1
000948,20211222,1
000948,20211223,1
000948,20211224,1
000948,20211227,1
000948,20211228,1
000948,20211229,1
000948,20211230,1
000948,20211231,1
000948,20220103,1
000948,20220110,1
000948,20220117,1
000948,20220124,1
000948,20220131,1
000948,20220207,1
000948,20220214,1
000948,20220221,1
000948,20220228,1
000948,20220307,1
000949,20211213,1
000949,20211214,1
000949,20211215,1
000949,20211216,1
000949,20211217,1
000949,20211218,1
000949,20211219,1
000949,20211220,1
000949,20211221,1
000949,20211222,1
000949,20211223,1
000949,20211224,1
000949,20211225,1
000949,20211226,1
000949,20211227,1
000949,20211228,1
000949,20211229,1
000949,20211230,1
000949,20211231,1
000949,20220101,1
000949,20220102,1
000949,20220103,1
000949,20220104,1
000949,20220105,1
000949,20220106,1
000949,20220107,1
000949,20220108,1
000949,20220110,1
000949,20220111,1
000949,20220112,1
000949,20220113,1
000949,20220114,1
000949,20220115,1
000949,20220117,1
000949,20220118,1
000949,20220119,1
000949,20220120,1
000949,20220121,1
000949,20220122,1
000949,20220124,1
000949,20220125,1
000949,20220126,1
000949,20220127,1
000949,20220128,1
000949,20220129,1
000949,20220131,1
000949,20220201,1
000949,20220202,1
000949,20220203,1
000949,20220204,1
000949,20220205,1
000949,20220207,1
000949,20220208,1
000949,20220209,1
000949,20220210,1
000949,20220211,1
000949,20220212,1
000949,20220214,1
000949,20220215,1
000949,20220216,1
000949,20220217,1
000949,20220218,1
000949,20220219,1
000949,20220221,1
000949,20220222,1
000949,20220223,1
000949,20220224,1
000949,20220225,1
000949,20220226,1
000949,20220228,1
000949,20220301,1
000949,20220302,1
000949,20220303,1
000949,20220304,1
000949,20220305,1
000949,20220307,1
000949,20220308,1
000949,20220309,1
000949,20220310,1
000949,20220311,1
000949,20220312,1
000950,20211213,1
000950,20211214,1
000950,20211215,1
000950,20211216,1
000950,20211217,1
000950,20211220,1
000950,20211224,1
000950,20211227,1
000950,20211231,1
000950,20220103,1
000950,20220104,1
000950,20220105,1
000950,20220106,1
000950,20220107,1
000950,20220110,1
000950,20220111,1
000950,20220112,1
000950,20220113,1
000950,20220114,1
000950,20220117,1
000950,20220118,1
000950,20220119,1
000950,20220120,1
000950,20220121,1
000950,20220124,1
000950,20220125,1
000950,20220126,1
000950,20220127,1
000950,20220128,1
000950,20220131,1
000950,20220201,1
000950,20220202,1
000950,20220203,1
000950,20220204,1
000950,20220207,1
000950,20220208,1
000950,20220209,1
000950,20220210,1
000950,20220211,1
000950,20220214,1
000950,20220215,1
000950,20220216,1
000950,20220217,1
000950,20220218,1
000950,20220221,1
000950,20220222,1
000950,20220223,1
000950,20220224,1
000950,20220225,1
000950,20220228,1
000950,20220301,1
000950,20220302,1
000950,20220303,1
000950,20220304,1
000950,20220307,1
000950,20220308,1
000950,20220309,1
000950,20220310,1
000950,20220311,1
000951,20211213,1
000951,20211214,1
000951,20211215,1
000951,20211216,1
000951,20211217,1
000951,20211218,1
000951,20211220,1
000951,20211221,1
000951,20211222,1
000951,20211223,1
000951,20211224,1
000951,20211227,1
000951,20211228,1
000951,20211229,1
000951,20211230,1
000951,20211231,1
000951,20220103,1
000951,20220104,1
000951,20220105,1
000951,20220106,1
000951,20220107,1
000951,20220108,1
000951,20220110,1
000951,20220111,1
000951,20220112,1
000951,20220113,1
000951,20220114,1
000951,20220115,1
000951,20220117,1
000951,20220118,1
000951,20220119,1
000951,20220120,1
000951,20220121,1
000951,20220122,1
000951,20220124,1
000951,20220125,1
000951,20220126,1
000951,20220127,1
000951,20220128,1
000951,20220129,1
000951,20220131,1
000951,20220201,1
000951,20220202,1
000951,20220203,1
000951,20220204,1
000951,20220205,1
000951,20220207,1
000951,20220208,1
000951,20220209,1
000951,20220210,1
000951,20220211,1
000951,20220212,1
000951,20220214,1
000951,20220215,1
000951,20220216,1
000951,20220217,1
000951,20220218,1
000951,20220219,1
000951,20220221,1
000951,20220222,1
000951,20220223,1
000951,20220224,1
000951,20220225,1
000951,20220226,1
000951,20220228,1
000951,20220301,1
000951,20220302,1
000951,20220303,1
000951,20220304,1
000951,20220305,1
000952,20211213,1
000952,20211214,1
000952,20211215,1
000952,20211216,1
000952,20211220,1
000952,20211221,1
000952,20211222,1
000952,20211223,1
000952,20211227,1
000952,20211228,1
000952,20211229,1
000952,20211230,1
000952,20220103,1
000952,20220104,1
000952,20220105,1
000952,20220106,1
000952,20220110,1
000952,20220111,1
000952,20220112,1
000952,20220113,1
000952,20220117,1
000952,20220118,1
000952,20220119,1
000952,20220120,1
000952,20220124,1
000952,20220125,1
000952,20220126,1
000952,20220127,1
000952,20220131,1
000952,20220201,1
000952,20220202,1
000952,20220203,1
000952,20220207,1
000952,20220208,1
000952,20220209,1
000952,20220210,1
000952,20220214,1
000952,20220215,1
000952,20220216,1
000952,20220217,1
000952,20220221,1
000952,20220222,1
000952,20220223,1
000952,20220224,1
000952,20220228,1
000952,20220301,1
000952,20220302,1
000952,20220303,1
000953,20220117,1
000953,20220118,1
000953,20220119,1
000953,20220120,1
000953,20220121,1
000953,20220124,1
000953,20220125,1
000953,20220126,1
000953,20220127,1
000953,20220128,1
000953,20220131,1
000953,20220201,1
000953,20220202,1
000953,20220203,1
000953,20220204,1
000953,20220207,1
000953,20220208,1
000953,20220209,1
000953,20220210,1
000953,20220211,1
000953,20220214,1
000953,20220215,1
000953,20220216,1
000953,20220217,1
000953,20220218,1
000954,20220125,1
000954,20220126,1
000954,20220127,1
000954,20220128,1
000954,20220201,1
000954,20220202,1
000954,20220203,1
000954,20220204,1
000954,20220208,1
000954,20220209,1
000954,20220210,1
000954,20220211,1
000954,20220215,1
000954,20220216,1
000954,20220217,1
000954,20220218,1
000954,20220222,1
000954,20220223,1
000954,20220224,1
000954,20220225,1
000954,20220301,1
000954,20220302,1
000954,20220303,1
000954,20220304,1
000954,20220308,1
000954,20220309,1
000954,20220310,1
000954,20220311,1
000955,20211214,1
000955,20211215,1
000955,20211216,1
000955,20211217,1
000955,20211221,1
000955,20211222,1
000955,20211223,1
000955,20211224,1
000955,20211228,1
000955,20211229,1
000955,20211230,1
000955,20211231,1
000955,20220104,1
000955,20220105,1
000955,20220106,1
000955,20220107,1
000955,20220111,1
000955,20220112,1
000955,20220113,1
000955,20220114,1
000955,20220118,1
000955,20220119,1
000955,20220120,1
000955,20220121,1
000956,20220125,1
000956,20220126,1
000956,20220127,1
000956,20220128,1
000956,20220131,1
000956,20220201,1
000956,20220202,1
000956,20220203,1
000956,20220204,1
000956,20220207,1
000956,20220208,1
000956,20220209,1
000956,20220210,1
000956,20220211,1
000956,20220214,1
000956,20220215,1
000956,20220216,1
000956,20220217,1
000956,20220218,1
000957,20211220,1
000957,20211221,1
000957,20211222,1
000957,20211223,1
000957,20211224,1
000957,20211227,1
000957,20211228,1
000957,20211229,1
000957,20211230,1
000957,20211231,1
000957,20220228,1
000957,20220301,1
000957,20220302,1
000957,20220303,1
000957,20220304,1
000957,20220307,1
000957,20220308,1
000957,20220309,1
000957,20220310,1
000957,20220311,1
000958,20211213,1
000958,20211214,1
000958,20211215,1
000958,20211216,1
000958,20211217,1
000958,20220103,1
000958,20220104,1
000958,20220105,1
000958,20220106,1
000958,20220107,1
000958,20220110,1
000958,20220111,1
000958,20220112,1
000958,20220113,1
000958,20220114,1
000958,20220117,1
000958,20220118,1
000958,20220119,1
000958,20220120,1
000959,20211213,1
000959,20211214,1
000959,20211216,1
000959,20211220,1
000959,20211221,1
000959,20211222,1
000959,20211223,1
000959,20211227,1
000959,20211228,1
000959,20211229,1
000959,20211230,1
000959,20220103,1
000959,20220104,1
000959,20220105,1
000959,20220106,1
000959,20220110,1
000959,20220111,1
000959,20220112,1
000959,20220113,1
000959,20220117,1
000959,20220118,1
000959,20220119,1
000959,20220120,1
000960,20220124,1
000960,20220125,1
000960,20220126,1
000960,20220127,1
000960,20220131,1
000960,20220201,1
000960,20220202,1
000960,20220203,1
000960,20220207,1
000960,20220208,1
000960,20220209,1
000960,20220210,1
000960,20220214,1
000960,20220215,1
000960,20220216,1
000960,20220217,1
000960,20220221,1
000960,20220222,1
000960,20220223,1
000960,20220224,1
000960,20220228,1
000960,20220301,1
000960,20220302,1
000960,20220303,1
000960,20220307,1
000960,20220308,1
000960,20220309,1
000960,20220310,1
000961,20211215,1
000962,20211219,1
000962,20211225,1
000962,20211226,1
000962,20220101,1
000962,20220102,1
000962,20220109,1
000962,20220116,1
000962,20220123,1
000963,20211213,1
000963,20211218,1
000963,20220103,1
000963,20220108,1
000963,20220110,1
000963,20220115,1
000963,20220117,1
000963,20220122,1
000963,20220124,1
000963,20220129,1
000963,20220131,1
000963,20220205,1
000963,20220207,1
000963,20220212,1
000963,20220214,1
000963,20220219,1
000963,20220221,1
000963,20220226,1
000963,20220228,1
000963,20220305,1
000963,20220307,1
000963,20220312,1
000964,20211212,1
000964,20211213,1
000964,20211214,1
000964,20211215,1
000964,20211216,1
000964,20211217,1
000964,20211219,1
000964,20211226,1
000964,20220102,1
000964,20220103,1
000964,20220104,1
000964,20220105,1
000964,20220106,1
000964,20220107,1
000964,20220109,1
000964,20220110,1
000964,20220111,1
000964,20220112,1
000964,20220113,1
000964,20220114,1
000964,20220116,1
000964,20220117,1
000964,20220118,1
000964,20220119,1
000964,20220120,1
000964,20220121,1
000964,20220123,1
000964,20220124,1
000964,20220125,1
000964,20220126,1
000964,20220127,1
000964,20220128,1
000964,20220130,1
000964,20220131,1
000964,20220201,1
000964,20220202,1
000964,20220203,1
000964,20220204,1
000964,20220206,1
000964,20220213,1
000964,20220220,1
000964,20220221,1
000964,20220222,1
000964,20220223,1
000964,20220224,1
000964,20220225,1
000964,20220227,1
000964,20220228,1
000964,20220301,1
000964,20220302,1
000964,20220303,1
000964,20220304,1
000964,20220306,1
000964,20220307,1
000964,20220308,1
000964,20220309,1
000964,20220310,1
000964,20220311,1
000965,20211217,1
000965,20211224,1
000965,20211231,1
000965,20220107,1
000965,20220114,1
000965,20220121,1
000965,20220128,1
000965,20220204,1
000965,20220225,1
000965,20220304,1
000965,20220311,1
000966,20211213,1
000966,20211214,1
000966,20211215,1
000966,20211216,1
000966,20211220,1
000966,20211221,1
000966,20211222,1
000966,20211223,1
000966,20211227,1
000966,20211228,1
000966,20211229,1
000966,20211230,1
000966,20220103,1
000966,20220104,1
000966,20220105,1
000966,20220106,1
000966,20220110,1
000966,20220111,1
000966,20220112,1
000966,20220113,1
000966,20220117,1
000966,20220118,1
000966,20220119,1
000966,20220120,1
000966,20220124,1
000966,20220125,1
000966,20220126,1
000966,20220127,1
000966,20220131,1
000966,20220201,1
000966,20220202,1
000966,20220203,1
000966,20220221,1
000966,20220222,1
000966,20220223,1
000966,20220224,1
000966,20220228,1
000966,20220301,1
000966,20220302,1
000966,20220303,1
000966,20220307,1
000966,20220308,1
000966,20220309,1
000966,20220310,1
000967,20211213,1
000967,20211224,1
000967,20211231,1
000967,20220103,1
000967,20220110,1
000967,20220117,1
000967,20220124,1
000967,20220131,1
000967,20220207,1
000967,20220214,1
000967,20220221,1
000967,20220228,1
000967,20220307,1
000968,20211220,1
000968,20211221,1
000968,20211222,1
000968,20211223,1
000968,20211227,1
000968,20211228,1
000968,20211229,1
000968,20211230,1
000969,20211212,1
000969,20211217,1
000969,20211224,1
000969,20211231,1
000969,20220102,1
000969,20220107,1
000969,20220109,1
000969,20220114,1
000969,20220116,1
000969,20220121,1
000969,20220123,1
000969,20220128,1
000969,20220130,1
000969,20220204,1
000969,20220206,1
000969,20220211,1
000969,20220213,1
000969,20220218,1
000969,20220220,1
000969,20220225,1
000969,20220227,1
000969,20220304,1
000969,20220306,1
000969,20220311,1
000970,20211213,1
000970,20211214,1
000970,20211215,1
000970,20211216,1
000970,20211217,1
000970,20211224,1
000970,20211231,1
000970,20220103,1
000970,20220104,1
000970,20220105,1
000970,20220106,1
000970,20220107,1
000970,20220110,1
000970,20220111,1
000970,20220112,1
000970,20220113,1
000970,20220114,1
000970,20220117,1
000970,20220118,1
000970,20220119,1
000970,20220120,1
000970,20220121,1
000970,20220124,1
000970,20220125,1
000970,20220126,1
000970,20220127,1
000970,20220128,1
000970,20220131,1
000970,20220201,1
000970,20220202,1
000970,20220203,1
000970,20220204,1
000970,20220207,1
000970,20220208,1
000970,20220209,1
000970,20220210,1
000970,20220211,1
000970,20220214,1
000970,20220215,1
000970,20220216,1
000970,20220217,1
000970,20220218,1
000970,20220221,1
000970,20220222,1
000970,20220223,1
000970,20220224,1
000970,20220225,1
000970,20220228,1
000970,20220301,1
000970,20220302,1
000970,20220303,1
000970,20220304,1
000970,20220307,1
000970,20220308,1
000970,20220309,1
000970,20220310,1
000970,20220311,1
000971,20211212,1
000971,20211225,1
000971,20220102,1
000971,20220109,1
000971,20220116,1
000971,20220123,1
000971,20220130,1
000971,20220206,1
000971,20220213,1
000971,20220220,1
000971,20220227,1
000971,20220306,1
000972,20211219,1
000972,20211226,1
000972,20220101,1
000973,20211212,1
000973,20211219,1
000973,20220109,1
000973,20220116,1
000973,20220123,1
000973,20220130,1
000973,20220206,1
000973,20220213,1
000973,20220220,1
000973,20220227,1
000973,20220306,1
000974,20211219,1
000974,20211225,1
000974,20211226,1
000974,20220102,1
000975,20211212,1
000975,20220101,1
000975,20220109,1
000975,20220116,1
000975,20220123,1
000975,20220130,1
000975,20220206,1
000975,20220213,1
000975,20220220,1
000975,20220227,1
000975,20220306,1
000976,20211214,1
000976,20211215,1
000976,20211216,1
000976,20211217,1
000976,20211220,1
000976,20211221,1
000976,20211222,1
000976,20211223,1
000976,20211224,1
000976,20211227,1
000976,20211228,1
000976,20211229,1
000976,20211230,1
000976,20211231,1
000976,20220104,1
000976,20220105,1
000976,20220106,1
000976,20220107,1
000976,20220111,1
000976,20220112,1
000976,20220113,1
000976,20220114,1
000976,20220118,1
000976,20220119,1
000976,20220120,1
000976,20220121,1
000976,20220125,1
000976,20220126,1
000976,20220127,1
000976,20220128,1
000976,20220201,1
000976,20220202,1
000976,20220203,1
000976,20220204,1
000976,20220208,1
000976,20220209,1
000976,20220210,1
000976,20220211,1
000976,20220215,1
000976,20220216,1
000976,20220217,1
000976,20220218,1
000976,20220222,1
000976,20220223,1
000976,20220224,1
000976,20220225,1
000976,20220301,1
000976,20220302,1
000976,20220303,1
000976,20220304,1
000976,20220308,1
000976,20220309,1
000976,20220310,1
000976,20220311,1
000977,20211212,1
000977,20211214,1
000977,20211215,1
000977,20211216,1
000977,20211217,1
000977,20211218,1
000977,20211219,1
000977,20211220,1
000977,20211221,1
000977,20211222,1
000977,20211223,1
000977,20211224,1
000977,20211225,1
000977,20211226,1
000977,20211227,1
000977,20211228,1
000977,20211229,1
000977,20211230,1
000977,20211231,1
000977,20220101,1
000977,20220102,1
000977,20220104,1
000977,20220105,1
000977,20220106,1
000977,20220107,1
000977,20220108,1
000977,20220109,1
000977,20220111,1
000977,20220112,1
000977,20220113,1
000977,20220114,1
000977,20220115,1
000977,20220116,1
000977,20220118,1
000977,20220119,1
000977,20220120,1
000977,20220121,1
000977,20220122,1
000977,20220123,1
000977,20220125,1
000977,20220126,1
000977,20220127,1
000977,20220128,1
000977,20220129,1
000977,20220130,1
000977,20220201,1
000977,20220202,1
000977,20220203,1
000977,20220204,1
000977,20220205,1
000977,20220206,1
000977,20220208,1
000977,20220209,1
000977,20220210,1
000977,20220211,1
000977,20220212,1
000977,20220213,1
000977,20220215,1
000977,20220216,1
000977,20220217,1
000977,20220218,1
000977,20220219,1
000977,20220220,1
000977,20220222,1
000977,20220223,1
000977,20220224,1
000977,20220225,1
000977,20220226,1
000977,20220227,1
000977,20220301,1
000977,20220302,1
000977,20220303,1
000977,20220304,1
000977,20220305,1
000977,20220306,1
000977,20220308,1
000977,20220309,1
000977,20220310,1
000977,20220311,1
000977,20220312,1
000978,20211213,1
000978,20211214,1
000978,20211215,1
000978,20211216,1
000978,20211217,1
000978,20211220,1
000978,20211227,1
000978,20220103,1
000978,20220104,1
000978,20220105,1
000978,20220106,1
000978,20220107,1
000978,20220110,1
000978,20220111,1
000978,20220112,1
000978,20220113,1
000978,20220114,1
000978,20220117,1
000978,20220118,1
000978,20220119,1
000978,20220120,1
000978,20220121,1
000978,20220124,1
000978,20220125,1
000978,20220126,1
000978,20220127,1
000978,20220128,1
000978,20220131,1
000978,20220201,1
000978,20220202,1
000978,20220203,1
000978,20220204,1
000978,20220221,1
000978,20220222,1
000978,20220223,1
000978,20220224,1
000978,20220225,1
000978,20220228,1
000978,20220301,1
000978,20220302,1
000978,20220303,1
000978,20220304,1
000978,20220307,1
000978,20220308,1
000978,20220309,1
000978,20220310,1
000978,20220311,1
000979,20211213,1
000979,20211214,1
000979,20211215,1
000979,20211216,1
000979,20211217,1
000979,20211220,1
000979,20211221,1
000979,20211222,1
000979,20211223,1
000979,20211227,1
000979,20211228,1
000979,20211229,1
000979,20211230,1
000979,20220103,1
000979,20220104,1
000979,20220105,1
000979,20220106,1
000979,20220107,1
000979,20220110,1
000979,20220111,1
000979,20220112,1
000979,20220113,1
000979,20220114,1
000979,20220117,1
000979,20220118,1
000979,20220119,1
000979,20220120,1
000979,20220121,1
000979,20220124,1
000979,20220125,1
000979,20220126,1
000979,20220127,1
000979,20220128,1
000979,20220131,1
000979,20220201,1
000979,20220202,1
000979,20220203,1
000979,20220204,1
000979,20220221,1
000979,20220222,1
000979,20220223,1
000979,20220224,1
000979,20220225,1
000979,20220228,1
000979,20220301,1
000979,20220302,1
000979,20220303,1
000979,20220304,1
000979,20220307,1
000979,20220308,1
000979,20220309,1
000979,20220310,1
000979,20220311,1
000980,20211213,1
000980,20211214,1
000980,20211215,1
000980,20211216,1
000980,20211217,1
000980,20211221,1
000980,20211222,1
000980,20211223,1
000980,20211228,1
000980,20211229,1
000980,20211230,1
000980,20220103,1
000980,20220104,1
000980,20220105,1
000980,20220106,1
000980,20220107,1
000980,20220110,1
000980,20220111,1
000980,20220112,1
000980,20220113,1
000980,20220114,1
000980,20220117,1
000980,20220118,1
000980,20220119,1
000980,20220120,1
000980,20220121,1
000980,20220124,1
000980,20220125,1
000980,20220126,1
000980,20220127,1
000980,20220128,1
000980,20220131,1
000980,20220201,1
